variant;run;idle_computed_objectives;predicted_steps;pred_plan_objectives;pred_plan_iter;pred_plan_runtime;runtime_obj_satisfied;max_runtime_if_obj_satisfied
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;275;"[13.51377897637157, 45.0]";6;"[13.628401716024271, 44.0]";18400;80.6350876;80.6255839;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;276;"[13.51377897637157, 45.0]";7;"[13.416407864998739, 71.0]";14200;70.1248044;59.7625193;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;277;"[13.51377897637157, 45.0]";8;"[13.600653579066625, 26.0]";20400;80.12100650000001;45.0130058;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;278;"[13.51377897637157, 45.0]";9;"[12.731413467831798, 15.0]";38800;90.04686330000001;41.0964088;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;279;"[13.51377897637157, 45.0]";10;"[12.738393409950357, 13.0]";47300;100.076267;42.0419436;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;280;"[13.545788831283632, 63.0]";1;"[13.129252985247001, 58.0]";5100;33.065091;33.0648362;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;281;"[13.545788831283632, 63.0]";2;"[13.576923050020312, 49.0]";7500;39.9704995;39.9701741;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;282;"[13.545788831283632, 63.0]";3;"[13.796116827070321, 58.0]";14400;66.2583101;66.2580639;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;283;"[13.545788831283632, 63.0]";4;"[13.678025992873692, 56.0]";13300;65.26707;65.2668454;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;284;"[13.545788831283632, 63.0]";5;"[13.544148205674801, 30.0]";17600;61.653639000000005;61.6533625;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;285;"[13.545788831283632, 63.0]";6;"[13.555628415104742, 40.0]";13500;64.0110128;64.0107839;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;286;"[13.545788831283632, 63.0]";7;"[13.355795893566855, 23.0]";21200;70.1423985;43.3965442;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;287;"[13.545788831283632, 63.0]";8;"[12.586569365600052, 28.0]";24600;80.05041530000001;48.3021982;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;288;"[13.545788831283632, 63.0]";9;"[13.542507381310138, 76.0]";17300;90.16816990000001;75.9138383;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;289;"[13.545788831283632, 63.0]";10;"[13.624306528959988, 23.0]";41100;100.0934277;65.8637727;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;290;"[13.58659470049635, 83.0]";1;"[13.35897534327473, 53.0]";7100;44.439049700000005;44.4387955;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;291;"[13.58659470049635, 83.0]";2;"[13.448502601487728, 86.0]";7600;52.551373100000006;52.5511331;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;292;"[13.58659470049635, 83.0]";3;"[13.612739131661442, 70.0]";8500;53.03099580000001;53.0306875;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;293;"[13.58659470049635, 83.0]";4;"[13.422038262168345, 46.0]";11400;56.50226000000001;56.5019583;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;294;"[13.58659470049635, 83.0]";5;"[13.42700429896574, 66.0]";8000;51.1014878;51.1012405;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;295;"[13.58659470049635, 83.0]";6;"[13.575140678624459, 32.0]";12900;60.130836300000006;48.274224;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;296;"[13.58659470049635, 83.0]";7;"[13.624161544028231, 38.0]";16200;70.0826835;58.6160103;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;297;"[13.58659470049635, 83.0]";8;"[13.243698711294948, 30.0]";22800;80.11327490000001;58.7190393;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;298;"[13.58659470049635, 83.0]";9;"[13.41210067231992, 23.0]";25200;90.12980160000001;56.6026964;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;299;"[13.58659470049635, 83.0]";10;"[13.581687016796634, 17.0]";39500;100.1492467;40.0294154;100.0
