variant;run;idle_computed_objectives;predicted_steps;pred_plan_objectives;pred_plan_iter;pred_plan_runtime;runtime_obj_satisfied;max_runtime_if_obj_satisfied
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;275;"[13.637939302906142, 46.0]";9;"[13.301836075339622, 21.0]";28600;90.01909110000001;58.04664;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;276;"[13.637939302906142, 46.0]";10;"[13.57245630856603, 40.0]";26200;100.2190831;77.9097697;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;277;"[13.544295252404147, 80.0]";1;"[13.653928081915318, 46.0]";13400;54.630454400000005;54.6300972;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;278;"[13.544295252404147, 80.0]";2;"[13.677876206511785, 24.0]";38100;111.6879128;111.6876815;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;279;"[13.544295252404147, 80.0]";3;"[13.758723753998513, 66.0]";14800;82.549413;82.5491498;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;280;"[13.544295252404147, 80.0]";4;"[13.474309807681742, 43.0]";12000;56.5523311;56.5519389;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;281;"[13.544295252404147, 80.0]";5;"[13.605905378071125, 33.0]";16100;71.3578214;71.3573389;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;282;"[13.544295252404147, 80.0]";6;"[13.659253515897941, 41.0]";16500;76.8005749;76.8002887;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;283;"[13.544295252404147, 80.0]";7;"[13.679205428570215, 26.0]";20100;77.16205330000001;77.1617834;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;284;"[13.544295252404147, 80.0]";8;"[13.564416258348611, 46.0]";23200;105.8440927;105.8437931;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;285;"[13.544295252404147, 80.0]";9;"[13.229193862361154, 19.0]";27700;90.06651240000001;60.6067813;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;286;"[13.544295252404147, 80.0]";10;"[13.393102949338152, 20.0]";28800;100.0983552;72.2310623;100.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;287;"[13.593873194559087, 47.0]";1;"[13.304569525089263, 40.0]";10600;56.0741572;56.0739262;10.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;288;"[13.593873194559087, 47.0]";2;"[13.460809352700602, 40.0]";8000;45.338748;45.3384006;20.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;289;"[13.593873194559087, 47.0]";3;"[13.65659105849051, 56.0]";8100;46.2182016;46.2178046;30.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;290;"[13.593873194559087, 47.0]";4;"[13.660584550008611, 79.0]";13300;63.2975136;63.2972779;40.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;291;"[13.593873194559087, 47.0]";5;"[13.624600987409345, 37.0]";11400;62.2050727;62.2045943;50.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;292;"[13.593873194559087, 47.0]";6;"[13.477008275804973, 29.0]";13500;60.00619330000001;57.3844115;60.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;293;"[13.593873194559087, 47.0]";7;"[13.631271776614753, 68.0]";10800;70.09848430000001;64.8759523;70.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;294;"[13.593873194559087, 47.0]";8;"[13.651264585868535, 20.0]";28100;80.1515074;50.2525482;80.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;295;"[13.593873194559087, 47.0]";9;"[13.042334121576667, 19.0]";23100;90.05871420000001;55.5603533;90.0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;296;"[13.593873194559087, 47.0]";10;"[13.43512111366485, 26.0]";21000;100.121063;66.6720099;100.0
